date,china_return,china_vol,usa_return1,usa1_vol,usa_return2,usa2_vol,euro_return,euro_vol,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility
2016-8-19,0.000804842,0.006778781,-0.004250826,0.003918228,-0.001434868,0.004727727,-0.006755195,0.006155181,-1.062,-0.192,-0.291,0.309,0.111,-0.999
2016-8-22,0.001712305,0.006820156,-0.007202609,0.004638029,0.003148883,0.004271426,0.00627073,0.006471162,-0.965,-0.187,-0.289,0.322,0.117,-0.928
2016-8-23,-0.004900231,0.006920423,-0.000570843,0.004643794,0.001302732,0.004317741,0.000436029,0.006046135,-1.014,-0.197,-0.302,0.321,0.126,-0.962
2016-8-24,-0.002341245,0.004659861,-0.003368255,0.004622896,-0.016939522,0.0074423,-0.004806807,0.005568795,-0.996,-0.201,-0.292,0.309,0.086,-0.898
2016-8-25,-0.011388438,0.004413183,-0.00189034,0.004367266,-0.007440113,0.007157342,-0.012176562,0.006795921,-0.987,-0.202,-0.272,0.297,0.08,-0.89
2016-8-26,-0.005758397,0.004416315,0.002929565,0.004546539,0.003954973,0.00745234,0.000328391,0.006695872,-1.049,-0.228,-0.264,0.267,0.081,-0.905
2016-8-30,0.001279146,0.004778239,0.000275532,0.003304991,-0.00116007,0.007345166,-0.004821745,0.005967769,-1.063,-0.223,-0.312,0.28,0.102,-0.91
2016-8-31,-0.010963545,0.005283898,-0.005439877,0.003465928,-0.003200421,0.007326673,-0.010947198,0.006577774,-1.086,-0.219,-0.319,0.26,0.114,-0.922
2016-9-1,-0.017811183,0.006414313,-0.001770082,0.002671201,-0.001715457,0.006873477,-0.007230883,0.004955094,-1.091,-0.216,-0.317,0.239,0.125,-0.922
2016-9-2,0.027089703,0.014632865,0.010616036,0.005303161,0.001074142,0.006846795,0.020369674,0.011020062,-1.053,-0.217,-0.32,0.24,0.118,-0.874
2016-9-6,-0.009878958,0.014865372,0.019803041,0.008792995,0.004350247,0.004146528,0.007820802,0.011644092,-1.268,-0.221,-0.401,0.273,0.138,-1.057
2016-9-7,0.002148229,0.014609997,0.000827883,0.008572348,5.21E-05,0.002847387,0.001077322,0.010539743,-1.362,-0.232,-0.402,0.275,0.096,-1.099
2016-9-8,-0.004470054,0.014562577,0.003366555,0.008565762,0.001901265,0.002516118,-0.000424261,0.010550883,-1.384,-0.255,-0.378,0.234,0.093,-1.078
2016-9-9,-0.014122241,0.015170437,-0.017807464,0.011927251,-0.020769998,0.00837049,-0.018000107,0.012687754,-0.993,-0.236,-0.279,0.198,0.112,-0.788
2016-9-12,0.001800892,0.014959756,-0.016293898,0.013554727,0.016153822,0.01094548,-9.97E-05,0.011916136,-0.843,-0.188,-0.253,0.205,0.097,-0.704
2016-9-13,0.003680218,0.013333483,-0.002862883,0.013582362,-0.014852932,0.012354207,-0.001280506,0.011476712,-0.743,-0.19,-0.199,0.173,0.081,-0.608
2016-9-14,0.0127804,0.009059706,0.002436107,0.012813177,0.000888412,0.012347385,0.007080409,0.00852643,-0.584,-0.141,-0.182,0.188,0.121,-0.57
2016-9-15,0.008078588,0.008712378,0.003387847,0.009278098,0.011019395,0.013129417,0.00348033,0.007955203,-0.668,-0.145,-0.202,0.188,0.139,-0.648
2016-9-16,0.011424503,0.009511543,-0.003793453,0.009051462,0.001349289,0.013152601,-0.003232513,0.007919285,-0.661,-0.138,-0.185,0.194,0.146,-0.678
2016-9-19,0.009947351,0.009247657,0.00721226,0.009702484,-0.003475163,0.013138088,0.009731797,0.009058019,-0.699,-0.146,-0.218,0.191,0.177,-0.703
2016-9-20,0.007652511,0.003990203,0.001122893,0.007612781,0.003854731,0.010005435,0.004944567,0.004703436,-0.698,-0.149,-0.216,0.207,0.156,-0.696
2016-9-21,-0.010316951,0.007846806,0.003614347,0.00384456,0.009585279,0.008693427,-0.005795603,0.005704418,-0.991,-0.168,-0.284,0.235,0.182,-0.956
2016-9-22,0.008175269,0.007792059,0.011704136,0.004845806,0.007335028,0.005216369,0.015805405,0.007403075,-1.217,-0.193,-0.342,0.25,0.184,-1.116
2016-9-23,0.002603175,0.007435956,-0.002714556,0.00542114,-0.003789934,0.005979901,-0.007457349,0.008535193,-1.235,-0.187,-0.306,0.24,0.174,-1.156
2016-9-26,-0.013750602,0.010179955,-0.011926564,0.007782873,-0.012188617,0.00748714,-0.009970302,0.009710038,-0.89,-0.165,-0.225,0.263,0.173,-0.936
2016-9-27,-0.000840667,0.00935973,0.006622401,0.007766105,0.007761769,0.008000009,-0.004174205,0.00977787,-0.96,-0.139,-0.26,0.267,0.154,-0.982
2016-9-28,0.007259629,0.0089537,0.00337863,0.007486638,-0.001583922,0.007842341,0.005157699,0.009188547,-1.004,-0.124,-0.265,0.256,0.086,-0.957
2016-9-29,-0.010036045,0.008966882,-0.014518392,0.009692012,-0.018900782,0.010868698,-0.009399014,0.009442567,-0.933,-0.133,-0.265,0.246,0.104,-0.885
2016-9-30,-0.004960929,0.008390217,-0.000233846,0.009524217,0.010104756,0.010959852,-0.005106789,0.009403112,-0.795,-0.135,-0.172,0.228,0.141,-0.857
2016-10-3,0.012024823,0.009226073,0.014710338,0.010238684,-0.001285415,0.010248629,0.000498562,0.005496127,-0.921,-0.157,-0.189,0.21,0.118,-0.903
2016-10-4,0.009032098,0.009947907,0.002782574,0.010266406,-0.001668254,0.010247237,-0.00141324,0.005400572,-1.085,-0.18,-0.209,0.157,0.088,-0.941
2016-10-5,-0.004364606,0.008312249,-0.000710598,0.008851301,0.003949385,0.009502249,-0.000649097,0.004629631,-1.12,-0.193,-0.202,0.131,0.087,-0.943
2016-10-6,-0.002389507,0.008394562,-0.005051416,0.008873122,-0.005673104,0.008959934,-0.008208209,0.005145209,-1.163,-0.207,-0.211,0.119,0.079,-0.943
2016-10-7,0.014181667,0.009586448,-0.001577238,0.008760361,0.000921441,0.009036079,-0.00339656,0.003798888,-1.078,-0.202,-0.183,0.129,0.08,-0.902
2016-10-10,0.008902539,0.008223068,0.002795265,0.006290445,0.004961161,0.005188316,0.003043989,0.003736791,-1.189,-0.204,-0.208,0.112,0.069,-0.958
2016-10-11,-0.007509538,0.008757657,-0.010231185,0.007789755,-0.025928631,0.01050914,-0.014767969,0.006061044,-1.065,-0.22,-0.165,0.115,0.064,-0.859
2016-10-12,-0.015476267,0.010660007,-0.002356364,0.0045622,-0.006943676,0.010525143,-0.01692873,0.007521283,-1.038,-0.213,-0.142,0.094,0.046,-0.823
2016-10-13,0.002421684,0.010036151,-0.014816672,0.006059067,0.000811458,0.010670784,-0.001040511,0.00756076,-0.926,-0.209,-0.109,0.109,0.082,-0.799
2016-10-14,-0.002106125,0.00993089,0.005678534,0.007123942,-0.007653826,0.010119643,0.005364356,0.008546443,-1.112,-0.217,-0.144,0.086,0.088,-0.925
2016-10-17,-0.008429833,0.010396042,-0.005398153,0.007136495,-0.002113748,0.01020696,-0.010879763,0.008763531,-1.048,-0.203,-0.12,0.097,0.071,-0.893
2016-10-18,0.00593978,0.008699112,0.013409219,0.009675886,0.011064538,0.011804954,0.011811263,0.010980813,-1.268,-0.213,-0.183,0.107,0.052,-1.031
2016-10-19,-0.004303428,0.007153729,0.002401472,0.009647448,-0.003801077,0.011183407,-0.00074168,0.010703578,-1.381,-0.229,-0.201,0.114,0.056,-1.121
2016-10-20,0.001149455,0.00723608,-0.002358918,0.008906172,0.005042425,0.006737645,-0.00241859,0.009568018,-1.506,-0.239,-0.222,0.109,0.053,-1.207
2016-10-21,-0.006385844,0.00512607,0.001445763,0.008889412,-0.007933326,0.006903406,-0.008389326,0.007733638,-1.54,-0.25,-0.217,0.117,0.052,-1.242
2016-10-24,-0.015351035,0.006865866,0.001507319,0.006015477,-0.001373729,0.006875402,-0.006211254,0.007992013,-1.594,-0.264,-0.24,0.098,0.061,-1.249
2016-10-25,-0.007930136,0.006920741,0.001335581,0.005840421,-0.003340176,0.006349366,-0.019101187,0.009606088,-1.623,-0.263,-0.235,0.097,0.04,-1.262
2016-10-26,-0.003487981,0.006768219,-0.009279821,0.006747516,-0.008144841,0.007003931,-0.00170094,0.009312879,-1.569,-0.249,-0.222,0.069,0.02,-1.187
2016-10-27,-0.00642705,0.005028659,-0.000727288,0.00407266,0.002996895,0.005033696,0.003631132,0.007325466,-1.501,-0.254,-0.204,0.026,0.039,-1.108
2016-10-28,-0.007721203,0.004990343,0.000556209,0.003885503,-0.016539368,0.007390339,-0.013753149,0.007708512,-1.49,-0.239,-0.2,0.032,0.051,-1.134
2016-10-31,-0.01071915,0.003794026,0.000897839,0.003901018,-0.005780322,0.006169523,-0.003027641,0.00765341,-1.34,-0.223,-0.187,0.034,0.033,-0.997
2016-11-1,-0.015476867,0.004520437,-0.000940613,0.003794318,-0.004262119,0.006106798,-0.004513119,0.007670944,-1.114,-0.2,-0.148,0.037,0.022,-0.825
2016-11-2,-0.001304556,0.004651387,-0.014042876,0.0060169,-0.006207555,0.005869901,0.005021388,0.008803888,-0.888,-0.174,-0.077,0.064,-0.034,-0.667
2016-11-3,-0.013095187,0.005103687,-0.007707922,0.005856608,-0.011096645,0.006036583,-0.003526892,0.00614817,-0.761,-0.173,-0.064,0.059,-0.012,-0.571
2016-11-4,-0.019462881,0.006064664,-0.018063812,0.00770874,0.00846912,0.008340206,-0.009515342,0.006656183,-0.595,-0.155,-0.02,0.066,-0.009,-0.477
2016-11-7,0.017210476,0.012226457,0.012738181,0.010379292,0.024999195,0.013952177,0.006414508,0.007223891,-1.099,-0.191,-0.141,0.027,-0.022,-0.772
2016-11-8,0.001433843,0.012646862,0.001756428,0.01047264,0.003143633,0.012298723,0.001661054,0.005680802,-1.314,-0.213,-0.166,-0.001,-0.061,-0.873
2016-11-9,0.035594375,0.019804503,-0.002525836,0.010304907,0.033515247,0.016697281,0.036495303,0.015153394,-1.314,-0.208,-0.123,-0.048,-0.049,-0.886
2016-11-10,-0.014624402,0.019690745,0.000307834,0.010379484,0.01135424,0.015979361,-0.009576553,0.015768002,-1.391,-0.204,-0.209,-0.106,-0.059,-0.813
2016-11-11,-0.019401736,0.021150378,-0.023197117,0.012269943,-0.013536113,0.017337046,-0.010350581,0.016625332,-1.255,-0.2,-0.175,-0.118,-0.08,-0.682
2016-11-14,-0.000214863,0.02055207,-0.009790588,0.012364595,-0.001582491,0.015892047,-0.011365604,0.017283678,-1.139,-0.145,-0.197,-0.165,-0.095,-0.537
2016-11-15,-0.00428653,0.018879769,-0.004805895,0.011074465,0.003242754,0.016069258,-0.004054219,0.016872642,-1.308,-0.198,-0.221,-0.165,-0.078,-0.646
2016-11-16,-0.002495658,0.017709154,-0.00242308,0.00852546,-0.005419413,0.015016052,-0.000255074,0.016724522,-1.266,-0.211,-0.238,-0.162,-0.057,-0.598
2016-11-17,-0.00144268,0.017688249,-0.002199566,0.008058538,0.005646815,0.015011277,0.003474342,0.016761944,-1.403,-0.213,-0.258,-0.191,-0.053,-0.688
2016-11-18,-0.001719362,0.007539694,0.001879097,0.008565376,-0.011082234,0.009043858,-0.016034902,0.006859741,-1.305,-0.188,-0.253,-0.214,-0.053,-0.597
2016-11-21,-0.006657585,0.00662119,-0.000320572,0.008494337,0.00341576,0.007513219,-0.000646037,0.007100943,-1.361,-0.19,-0.292,-0.206,-0.065,-0.608
2016-11-22,-0.016604117,0.005629421,0.004524274,0.004638832,-0.014676896,0.007793099,-0.024390769,0.010039718,-1.515,-0.197,-0.323,-0.201,-0.087,-0.707
2016-11-23,-0.002376894,0.005391864,-0.000364839,0.003057097,0.004612265,0.008305481,-0.006529768,0.009903706,-1.514,-0.217,-0.317,-0.242,-0.1,-0.638
2016-11-25,0.022943132,0.011925847,0.005209115,0.003066003,0.004347124,0.008432019,0.028406254,0.016721606,-1.486,-0.214,-0.354,-0.255,-0.077,-0.586
2016-11-28,-0.005570457,0.01203791,0.008022007,0.003662501,-0.00967086,0.008871169,-0.004656996,0.016715434,-1.357,-0.206,-0.332,-0.218,-0.066,-0.535
2016-11-29,-0.005683015,0.012133076,-0.005733132,0.004539468,0.006657051,0.009032298,0.006506349,0.016946168,-1.359,-0.202,-0.33,-0.231,-0.071,-0.525
2016-11-30,-0.012286086,0.012701748,0.005530551,0.004743487,-0.010895305,0.009002379,-0.005093971,0.015963439,-1.293,-0.216,-0.32,-0.294,-0.082,-0.381
2016-12-1,-0.018835771,0.013940338,-0.006844314,0.005875168,-0.008530779,0.008866066,-0.012313655,0.016529761,-1.122,-0.226,-0.324,-0.327,-0.06,-0.185
2016-12-2,-0.000234599,0.013113193,-0.00527238,0.006187033,0.003445917,0.00782074,0.003059857,0.013465677,-1.03,-0.212,-0.3,-0.288,-0.033,-0.197
2016-12-5,-0.002187216,0.013115251,0.00068334,0.006187209,-0.00091222,0.007375005,0.00784142,0.013157921,-1.312,-0.227,-0.319,-0.316,-0.036,-0.414
2016-12-6,-0.001633293,0.006690766,0.00452104,0.00609973,0.00375411,0.007289874,0.002396145,0.007273889,-1.469,-0.252,-0.357,-0.323,-0.046,-0.491
2016-12-7,-0.011559729,0.006911563,-0.002314763,0.005027602,-0.009092041,0.007195097,-0.007542146,0.007633263,-1.6,-0.267,-0.422,-0.306,-0.082,-0.523
2016-12-8,0.006353855,0.008701263,0.006002759,0.005272062,0.001916614,0.006398838,-0.009164039,0.007451255,-1.722,-0.283,-0.481,-0.325,-0.081,-0.552
2016-12-9,0.023569215,0.013471397,-0.003144123,0.004848235,0.010682152,0.007068626,0.023694566,0.012392437,-1.767,-0.305,-0.526,-0.353,-0.071,-0.512
2016-12-12,-0.013792954,0.012431284,-0.007253246,0.004933377,0.005121054,0.006078513,-0.002397906,0.011097501,-1.711,-0.323,-0.52,-0.361,-0.068,-0.439
2016-12-13,0.021040055,0.014731254,0.001687264,0.004612216,0.006357872,0.006279825,0.020653584,0.013051159,-1.866,-0.34,-0.567,-0.357,-0.085,-0.517
2016-12-14,-0.003796144,0.014839883,-0.003514541,0.004782283,-0.003439396,0.006577417,-0.006351647,0.013637926,-1.821,-0.352,-0.534,-0.392,-0.076,-0.467
2016-12-15,0.016107318,0.015442674,-0.018016427,0.007560348,0.006528829,0.006768519,-0.007767349,0.014245529,-1.712,-0.341,-0.544,-0.422,0.005,-0.41
2016-12-16,0.007862973,0.013507556,-0.001560808,0.007590234,0.001162838,0.004574959,0.006601529,0.013728148,-1.738,-0.34,-0.554,-0.405,0.021,-0.46
2016-12-19,-0.002900102,0.014154784,-0.005634476,0.00627505,-0.005420067,0.005816367,0.002039294,0.0125972,-1.711,-0.33,-0.55,-0.365,0.04,-0.506
2016-12-20,0.000856643,0.012150117,-0.005689983,0.006199344,5.43E-05,0.004769452,-0.003115239,0.009807329,-1.823,-0.347,-0.574,-0.386,0.041,-0.557
2016-12-21,-0.004515972,0.010298385,0.002378682,0.00683638,-0.006323959,0.005250966,0.001841168,0.009664992,-1.847,-0.345,-0.557,-0.375,0.047,-0.617
2016-12-22,0.007459995,0.0077182,-0.007816691,0.006368583,0.001257071,0.004496357,0.003762922,0.005391222,-1.843,-0.348,-0.536,-0.382,0.059,-0.636
2016-12-23,0.004952509,0.007117203,-0.001043693,0.006574618,0.008863812,0.005599733,0.000979308,0.004718598,-1.82,-0.347,-0.536,-0.367,0.046,-0.616
2016-12-28,0.006034224,0.005037042,0.007447987,0.005316411,-0.007240158,0.005700002,0.000217494,0.00300814,-1.743,-0.349,-0.526,-0.35,0.004,-0.522
2016-12-29,0.004015209,0.004584829,0.009121776,0.006713571,0.000763161,0.005675597,0.008661187,0.003602536,-1.652,-0.354,-0.503,-0.328,0.027,-0.494
2016-12-30,0.003292734,0.003977837,0.00957123,0.007102046,-0.003835318,0.005505924,0.006304197,0.00394388,-1.772,-0.348,-0.497,-0.343,-0.023,-0.561
2017-1-3,0.003437317,0.003846586,-0.003590086,0.006759389,0.012272928,0.007458116,-0.002019463,0.003689803,-1.949,-0.37,-0.524,-0.356,-0.003,-0.696
2017-1-4,0.007885,0.001877807,0.009008654,0.007221666,0.008594712,0.007202788,0.008319649,0.004182652,-2.046,-0.383,-0.479,-0.353,-0.027,-0.804
2017-1-5,0.012144396,0.003168415,0.007491358,0.005403361,0.004823085,0.007188881,0.020735865,0.007664337,-1.997,-0.379,-0.483,-0.303,0.006,-0.838
2017-1-6,-0.002752036,0.004595809,-0.001690386,0.005536377,0.003698387,0.006796529,-0.006940113,0.009022593,-2.179,-0.402,-0.481,-0.352,0,-0.944
2017-1-9,0.008299385,0.004768342,-0.005042413,0.006644585,0.005522059,0.005202591,-0.004313828,0.009572059,-2.001,-0.394,-0.455,-0.322,0.029,-0.859
2017-1-10,0.000723568,0.005056943,0.006664325,0.006360147,0.003559239,0.004965466,0.006725658,0.009455445,-1.988,-0.386,-0.451,-0.319,0.028,-0.86
2017-1-11,-0.014759276,0.008983669,0.000456402,0.005741777,-0.011141661,0.007326182,-0.019121378,0.012775422,-1.949,-0.379,-0.463,-0.323,0.036,-0.82
2017-1-12,-0.012278847,0.010449603,0.003893758,0.005222476,0.001050651,0.006352838,-0.001620472,0.012763277,-1.914,-0.377,-0.437,-0.311,0.037,-0.826
2017-1-13,0.014301453,0.011496337,0.000159071,0.004543725,0.001779596,0.005718045,0.010036613,0.012952776,-2.122,-0.391,-0.466,-0.319,0.022,-0.968
2017-1-17,-0.020390196,0.01266781,0.00333466,0.00388533,-0.005908751,0.006053425,-0.004970251,0.009551488,-1.942,-0.383,-0.397,-0.274,0.038,-0.926
2017-1-18,0.005467592,0.013156619,0.003346148,0.003743914,-0.000493976,0.005805075,0.005199594,0.009791829,-2.014,-0.399,-0.412,-0.333,0.04,-0.91
2017-1-19,-0.010269874,0.012430042,-0.003527341,0.003297565,-0.006215527,0.005350408,-0.016899806,0.0114793,-1.945,-0.406,-0.4,-0.347,0.068,-0.86
2017-1-20,-0.015783144,0.012657186,0.002714442,0.002650106,-0.003230151,0.004641231,-0.000969253,0.010743153,-1.997,-0.407,-0.408,-0.353,0.086,-0.915
2017-1-23,-0.013090106,0.012516379,0.003675356,0.002720729,-0.004905515,0.003333289,-0.001167941,0.008441756,-1.871,-0.391,-0.381,-0.298,0.075,-0.876
2017-1-24,-0.002297248,0.012440884,0.00672935,0.003224211,-0.005597004,0.003069513,-0.005932595,0.008609008,-2.041,-0.417,-0.398,-0.34,0.063,-0.949
2017-1-25,0.003415561,0.009899807,0.00343689,0.003088599,0.008140605,0.005139882,0.01259845,0.009242134,-2.206,-0.437,-0.461,-0.358,0.037,-0.987
2017-1-26,0.005451812,0.009106147,0.000890769,0.003157509,-0.005813773,0.005129812,0.008571379,0.009849264,-2.255,-0.435,-0.487,-0.38,0.04,-0.993
2017-1-27,-0.007038823,0.008144353,-0.004461803,0.004048413,0.008175686,0.006565346,0.001733777,0.009640957,-2.254,-0.436,-0.476,-0.377,0.029,-0.994
2017-1-30,0.002516411,0.008368594,-0.000872376,0.003616527,-0.005312008,0.006461798,-0.002495466,0.006546936,-2.03,-0.428,-0.426,-0.353,0.045,-0.868
2017-1-31,-0.005255222,0.006627803,-0.004036242,0.00416835,0.014744331,0.008710192,0.005002353,0.006520642,-1.946,-0.405,-0.379,-0.332,0.018,-0.848
2017-2-1,0.010253478,0.006167143,-6.74E-05,0.003968203,0.007119078,0.008453405,0.006625276,0.006431653,-2.05,-0.419,-0.411,-0.349,0.041,-0.912
2017-2-2,0.002272786,0.005998701,0.00519959,0.003573159,0.001285339,0.00763901,-0.00738374,0.006807383,-2.03,-0.424,-0.385,-0.329,0.052,-0.944
2017-2-3,0.010141941,0.006810678,0.011335974,0.005540479,0.006323078,0.007506477,0.005946429,0.005703998,-2.162,-0.44,-0.416,-0.319,0.043,-1.03
2017-2-6,0.003626598,0.006718524,0.006784316,0.005930167,-0.001079615,0.006662999,-0.002546653,0.005287569,-2.027,-0.424,-0.393,-0.278,0.056,-0.988
2017-2-7,0.011982033,0.006102018,-0.004422206,0.00592301,-1.32E-05,0.006621689,0.0045268,0.005456341,-1.982,-0.417,-0.386,-0.279,0.058,-0.958
2017-2-8,0.001315876,0.006202029,0.001784436,0.005792801,-0.000619338,0.005790415,0.0045064,0.005265475,-2.012,-0.404,-0.4,-0.245,0.032,-0.995
2017-2-9,0.011335981,0.004647267,0.004852513,0.005086,0.004983344,0.003474158,0.010902171,0.006152249,-2.172,-0.422,-0.42,-0.282,0.026,-1.074
2017-2-10,0.007513396,0.004466512,0.000175216,0.005057284,0.001454813,0.002840154,0.000189605,0.006039302,-2.236,-0.433,-0.465,-0.283,0.013,-1.068
2017-2-13,-0.002538398,0.005536405,0.003672456,0.005013192,0.006253815,0.003286865,0.000844165,0.004423725,-2.374,-0.448,-0.5,-0.3,-0.004,-1.122
2017-2-14,-0.002506887,0.006072396,-0.005031182,0.004516973,0.007559242,0.003550873,-0.006946752,0.005720359,-2.448,-0.469,-0.483,-0.318,0.017,-1.195
2017-2-15,0.009721929,0.006374239,-0.003911147,0.004066728,0.010817583,0.004247905,0.008099867,0.005836055,-2.499,-0.48,-0.521,-0.321,0.013,-1.19
2017-2-16,0.003478148,0.005648798,0.010294241,0.005272811,-0.001931379,0.00462157,0.012716164,0.006882626,-2.41,-0.461,-0.504,-0.296,0.061,-1.21
2017-2-17,0.01280226,0.006348625,-0.001613783,0.005417224,0.001215541,0.004355376,0.001442549,0.006966466,-2.399,-0.452,-0.49,-0.27,0.049,-1.236
2017-2-21,-0.002348084,0.006425487,-0.000174619,0.005181238,0.004809265,0.00435156,-0.000899227,0.006391659,-2.425,-0.457,-0.531,-0.281,0.072,-1.228
2017-2-22,0.002409417,0.006210846,0.001047258,0.005182967,-0.002216787,0.004935363,0.001526511,0.006341118,-2.418,-0.462,-0.529,-0.268,0.031,-1.19
2017-2-23,0.00043993,0.005860104,0.008814455,0.005990503,0.006901707,0.004995054,0.003434598,0.006310866,-2.367,-0.46,-0.523,-0.236,0.033,-1.181
2017-2-24,-0.001617596,0.005717909,-0.004875257,0.005963063,0.004663074,0.004753552,-0.003366807,0.005483204,-2.298,-0.441,-0.495,-0.204,0.043,-1.201
2017-2-27,0.002805024,0.005030996,-0.002697002,0.005799298,0.005557107,0.003695645,0.001422548,0.005070019,-2.309,-0.466,-0.472,-0.227,0.031,-1.175
2017-2-28,0.003251635,0.005024884,-0.003731225,0.004562521,-0.00243529,0.003804519,0.006426985,0.003093875,-2.373,-0.455,-0.455,-0.237,-0.051,-1.175
2017-3-1,0.012225457,0.004829375,0.004906621,0.004938189,0.010825376,0.00480598,3.36E-05,0.003138187,-2.578,-0.495,-0.538,-0.274,-0.047,-1.224
2017-3-2,0.008921434,0.004840817,-0.0106726,0.006510415,-0.002751479,0.005409428,0.003926773,0.003123697,-2.658,-0.508,-0.531,-0.298,-0.079,-1.242
2017-3-3,0.005313584,0.004799835,-0.002113002,0.006451695,0.003720784,0.004909409,0.002392126,0.003122893,-2.758,-0.493,-0.514,-0.306,-0.118,-1.327
2017-3-6,-0.002820242,0.005379968,0.005602871,0.005663577,-0.004806025,0.005613647,-0.002777408,0.00351773,-2.822,-0.489,-0.491,-0.307,-0.129,-1.406
2017-3-7,-0.009848437,0.007352942,-0.001732438,0.005514716,-0.006900682,0.006385676,-0.011933195,0.00597984,-2.868,-0.48,-0.475,-0.308,-0.156,-1.449
2017-3-8,0.000812802,0.007392766,0.000548564,0.005532825,0.003374885,0.006143975,-0.001170633,0.005952033,-2.75,-0.468,-0.461,-0.333,-0.138,-1.35
2017-3-9,-0.000119348,0.00744909,-0.007199106,0.005954477,0.005607923,0.006329895,0.002153583,0.005315011,-2.71,-0.454,-0.452,-0.367,-0.142,-1.295
2017-3-10,0.002418547,0.00600235,-0.001083244,0.005267287,0.003655038,0.004963436,0.008097893,0.006360992,-2.788,-0.456,-0.486,-0.375,-0.169,-1.302
2017-3-13,0.006078654,0.005418681,0.008282351,0.005163936,-0.001502667,0.004857994,0.004710387,0.006445922,-2.825,-0.453,-0.504,-0.382,-0.151,-1.335
2017-3-14,0.002808878,0.005103032,0.007517847,0.005663551,-0.003935003,0.004860662,-0.00137227,0.006390357,-2.764,-0.427,-0.486,-0.367,-0.167,-1.317
2017-3-15,-0.002107574,0.005046408,0.002956652,0.005444097,0.012042436,0.006387741,-0.001558638,0.006328785,-2.724,-0.406,-0.514,-0.317,-0.124,-1.363
2017-3-16,0.002237852,0.002575365,0.014161398,0.007036757,-0.009164378,0.006933448,0.00863406,0.00444112,-3.058,-0.454,-0.536,-0.333,-0.122,-1.613
2017-3-17,-0.00017654,0.002660027,-0.000963587,0.007167954,-0.005201491,0.007283426,0.001877248,0.004126978,-3.014,-0.451,-0.532,-0.312,-0.112,-1.607
2017-3-20,-0.001240436,0.002809738,0.007661564,0.005524052,-0.001789973,0.006896871,0.000829518,0.004213456,-2.749,-0.443,-0.36,-0.299,-0.1,-1.547
2017-3-21,-0.010593403,0.005272576,-0.004730862,0.006358144,-0.009731732,0.007286933,-0.007189845,0.005032046,-2.762,-0.44,-0.475,-0.282,-0.103,-1.462
2017-3-22,-0.002886568,0.004454118,-0.003873776,0.006940433,0.001100034,0.007426529,-0.001989651,0.004806933,-2.535,-0.407,-0.431,-0.259,-0.112,-1.326
2017-3-23,0.009000477,0.005885447,0.000535946,0.006722648,-0.003734914,0.007419941,0.007868543,0.005605107,-2.511,-0.42,-0.445,-0.263,-0.079,-1.304
2017-3-24,-0.003844572,0.005984383,0.003551414,0.006736817,0.000646695,0.004349742,-0.00189479,0.005634147,-2.601,-0.422,-0.451,-0.262,-0.117,-1.349
2017-3-27,0.00589827,0.006462606,-0.00870839,0.005472109,0.003795647,0.004530787,0.009652473,0.005867562,-2.538,-0.421,-0.416,-0.243,-0.159,-1.299
2017-3-28,-0.000110877,0.006463284,0.002065983,0.005587825,0.000378774,0.004389168,0.000708256,0.005865283,-2.726,-0.443,-0.461,-0.252,-0.171,-1.399
2017-3-29,0.002439301,0.006545896,0.000171973,0.004343074,1.26E-05,0.004410758,-0.005481456,0.006383245,-2.762,-0.451,-0.468,-0.229,-0.164,-1.45
2017-3-30,-0.004701226,0.005199008,-0.003337248,0.004203719,-6.31E-05,0.002216634,0.004624897,0.005606251,-2.776,-0.468,-0.468,-0.25,-0.157,-1.433
2017-3-31,-0.009226708,0.006373547,-0.008011649,0.004854882,-0.002300217,0.002379948,-0.005999968,0.006242043,-2.497,-0.441,-0.307,-0.231,-0.135,-1.383
2017-4-3,-0.002136285,0.004963773,0.004143757,0.005332264,0.000328927,0.001791298,-0.004802708,0.00586383,-2.499,-0.434,-0.303,-0.194,-0.141,-1.427
2017-4-4,0.008495033,0.006119004,-0.001321534,0.004869024,-0.00072125,0.001833996,0.008905753,0.006772724,-2.452,-0.437,-0.28,-0.194,-0.146,-1.395
2017-4-5,-0.007958133,0.006169415,0.004261631,0.004399115,-0.003982553,0.001641806,-0.003075704,0.005715905,-2.423,-0.436,-0.283,-0.189,-0.168,-1.347
2017-4-6,-0.014005257,0.007577693,-0.006084311,0.004737331,0.001549246,0.001841948,-0.005663479,0.005950914,-2.34,-0.434,-0.264,-0.193,-0.176,-1.273
2017-4-7,-0.00044218,0.007248936,-0.003677155,0.004740545,0.002332037,0.002177792,-0.006047563,0.00601529,-2.387,-0.452,-0.268,-0.193,-0.179,-1.295
2017-4-10,-0.002620078,0.007271524,-0.003690726,0.004758963,-0.001532956,0.002209609,0.001373098,0.005551032,-2.311,-0.442,-0.276,-0.184,-0.194,-1.215
2017-4-11,0.001953516,0.00715518,0.000131265,0.003993753,-0.001675,0.00214188,0.004774394,0.005805558,-2.135,-0.424,-0.262,-0.144,-0.176,-1.129
2017-4-12,0.001649027,0.007318516,0.006780426,0.004622577,0.000799782,0.002180354,0.003225648,0.005638606,-1.99,-0.418,-0.244,-0.117,-0.175,-1.036
